customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
88749714,Baghyawati Randhawa,nitara61@example.net,9.14154E+11,"56/74
Sami Zila, Rajpur Sonarpur-348749",Pudukkottai,189300,7/11/2024,New,20,1493.82
31343235,Nitesh Deep,mahalekani@example.com,9.19694E+11,"H.No. 726, Rai Marg, Ahmedabad 068882",Tumkur,75842,10/31/2025,Regular,10,1553.47
72603335,Jatin Sabharwal,samarth29@example.org,9.19624E+11,"61, Pal
Jaunpur-629010",Pondicherry,457711,3/6/2023,Regular,11,1278.49
81615860,Reyansh Mukherjee,chaudhryanay@example.com,9.16138E+11,"007, Kapadia Ganj, Nagpur 057031",Dewas,857933,6/22/2024,New,2,1920.48
92647400,Vidhi Sami,deshpandekeya@example.com,9.14909E+11,"23
Deep Path, Sambhal-140606",Dhanbad,976592,6/11/2025,New,19,1137.03
82746814,Isha Raj,gsura@example.com,9.1223E+11,"36/672
Master Street, Kota-179273",Imphal,675732,8/7/2025,Premium,1,963.95
31497485,Upadhriti Sengupta,irya00@example.com,9.19446E+11,"79/97
Dhar Ganj
Indore 581901",Buxar,908082,12/9/2023,New,16,254.86
82626937,Ekansh Mitter,chanafalak@example.net,9.10934E+11,"H.No. 83
Vasa Nagar
Sangli-Miraj & Kupwad 377030",Pali,312105,7/10/2025,Regular,7,1408.28
73276276,Vanya Palla,ochada@example.org,9.19171E+11,"H.No. 12
Sani Marg
Durgapur 251146",Shivpuri,631375,11/21/2024,Premium,15,1338.78
13054224,Yachana Dhingra,hema64@example.net,9.10736E+11,"41/17, Korpal
Alappuzha 760734",Indore,852096,2/14/2023,New,20,1418.94
86337429,Elijah Patel,hegdefaris@example.net,9.1661E+11,"H.No. 124, Chadha Circle, Silchar 672469",Berhampur,385435,8/18/2025,New,3,926.5
58087439,Banjeet Bahl,tbasu@example.net,9.11044E+11,"H.No. 43
Bobal Street
Bhatpara 094637",Raiganj,889188,8/4/2024,Premium,20,1496.7
77766345,Gagan Deol,uchaudhry@example.net,9.16472E+11,"866, Bahri Zila
Nadiad-104051",Sasaram,773126,7/6/2023,Inactive,10,1095.64
41103562,Fitan Dara,hkant@example.org,9.13347E+11,"26/509
Divan Nagar, Sonipat 595669",Junagadh,651878,9/20/2024,Regular,11,1040.18
37749054,Nicholas More,ydasgupta@example.com,9.1809E+11,"989
Rattan Zila, Meerut 575527",Tiruppur,476780,2/10/2024,Regular,19,634.07
31036216,Megha Pandey,tanveer67@example.com,9.13935E+11,"63, Agate Street, Vijayanagaram 713823",Jaipur,143047,3/25/2024,Premium,2,1244.11
32678589,Saksham Dey,sembachittar@example.com,9.1025E+11,"66, Borde Circle
Dehradun-407135",Panipat,806059,2/11/2023,New,11,1051.24
29365703,Janya Raghavan,gandhilopa@example.com,9.13826E+11,"02/31, Bhatt Street
Amravati 343365",Pimpri-Chinchwad,700777,5/20/2025,New,6,318.79
18697863,Forum Shere,bthakkar@example.com,9.15578E+11,"84/350
Buch Road
South Dumdum-378940",Jaipur,921929,7/1/2024,Premium,2,998.43
72119702,Harita Dara,aarush82@example.org,9.1951E+11,"81
Madan Chowk, Chandrapur-589718",Orai,269295,3/3/2025,Inactive,2,991.63
87430367,Hritik Sarraf,aahanadoshi@example.org,9.10815E+11,"36
Vala Street, Solapur 023476",Meerut,155267,1/27/2023,Regular,4,1408.65
78489157,Michael Kurian,parsaeshana@example.com,9.16119E+11,"17
Srinivasan Road
Bokaro 385084",Nashik,113986,8/26/2024,Inactive,16,391.61
9136809,Lakshmi Cheema,ekansh80@example.com,9.11714E+11,"288
Palla Road
Katihar 325005",Raurkela Industrial Township,474487,6/24/2024,New,16,385.46
23262292,Chanakya Patel,robert17@example.org,9.1672E+11,"278
Kar Zila, Bettiah-288872",Hajipur,689915,9/13/2023,Premium,1,1335.26
20737422,Rachana Sane,qviswanathan@example.com,9.14894E+11,"H.No. 74, Chhabra Street, Nagpur-274013",Madurai,490444,9/23/2024,Inactive,15,1023.16
8063405,Pavani Aggarwal,guneetcomar@example.com,9.18393E+11,"H.No. 721
Tak Nagar, Ichalkaranji-340324",Kolkata,105477,12/24/2023,New,9,539.01
21007805,Caleb Sekhon,wridesh06@example.org,9.1327E+11,"84/06, Ramanathan Nagar, Narasaraopet 552799",Alappuzha,218096,11/20/2024,New,10,1588.85
64674438,Kritika Hans,goswamitimothy@example.net,9.19683E+11,"H.No. 814, Bhardwaj Street, Lucknow 591996",Shivpuri,331543,9/2/2024,Inactive,1,1342.1
92194456,Oliver Jhaveri,chatreshkala@example.com,9.11E+11,"243
Mohan Path, Chapra-693380",Bangalore,9971,7/6/2025,New,18,704.31
81956317,Hemang Mukhopadhyay,murthyadvika@example.net,9.10598E+11,"16/636
Bir Marg
Dhanbad 697960",Giridih,958792,4/5/2025,Premium,5,753.14
67858316,Nicholas Boase,rpal@example.com,9.19424E+11,"53, Chand Path
Kolhapur-514249",Mango,816335,2/27/2024,New,18,1027.53
43352667,Yahvi Mammen,ydutta@example.net,9.10049E+11,"89/341, Menon Road, Haldia-538579",Rewa,889427,4/23/2025,Inactive,5,1055.32
37895454,Aditya Konda,qparikh@example.org,9.12765E+11,"210, Rau Nagar
Sultan Pur Majra-180614",Hindupur,405975,5/9/2023,Regular,16,387.05
45594011,Vrishti Nagarajan,unatt@example.org,9.15172E+11,"91/80
Handa Road, Gaya 556848",Kishanganj,967715,2/2/2023,Premium,8,1405.11
1859879,Harish Badal,saksham25@example.com,9.12975E+11,"H.No. 353, Khalsa
Berhampore 434607",Katni,849,8/26/2025,Premium,5,1041.16
3370065,Jagvi Toor,mnayar@example.com,9.12799E+11,"H.No. 78, Seshadri Road
Patna 466093",Tumkur,634873,11/12/2025,Regular,7,1964.45
84747235,Janya Boase,aadi95@example.net,9.15677E+11,"H.No. 95, Dara Circle, Ujjain 564837",Surendranagar Dudhrej,438370,6/8/2025,Premium,3,1641.04
40993710,Anirudh Pall,bsoman@example.com,9.1109E+11,"76/931, Chandra Street
Motihari 741107",Agra,952344,12/8/2023,Regular,20,1239.64
63329438,Gunbir Soni,libni38@example.org,9.12475E+11,"H.No. 064, Nagi Street
Bilaspur 002994",Hubli–Dharwad,318152,11/18/2023,New,1,263.02
92436390,Eta Palan,avi04@example.org,9.13392E+11,"13/70, Rai Ganj
Jamshedpur-254067",Raiganj,124609,9/1/2024,New,1,404.72
60864827,Yamini Rattan,seshadriunni@example.com,9.12038E+11,"34/266, Sibal Zila
Nizamabad 429659",Aizawl,771611,7/16/2024,Inactive,14,745.41
4670780,Neha Ramachandran,lakshmi91@example.com,9.1369E+11,"86/383, Banerjee Marg, Ramagundam-116037",Nadiad,563057,11/13/2025,Inactive,15,1662.85
32773523,Yoshita Dara,mohammedsawhney@example.net,9.19955E+11,"25/702
Bava Marg, Bhalswa Jahangir Pur-654232",Kanpur,308463,7/22/2023,Regular,20,525.61
71907754,Zaitra More,harini68@example.net,9.15421E+11,"H.No. 20, Ahuja Nagar
Bhusawal 710334",Bhiwandi,803296,3/28/2025,Inactive,10,785.92
48858468,Hemani Chowdhury,mkalla@example.com,9.16669E+11,"H.No. 086, Kakar Circle
Panihati-546485",Nagpur,852374,4/2/2024,New,4,556.18
18060166,Nandini Rajan,iedwin@example.net,9.17287E+11,"798
Borah Road, Gulbarga-339885",Machilipatnam,994735,10/27/2025,New,7,448.14
12454097,Aashi Bhat,qchander@example.org,9.19981E+11,"H.No. 94
Varghese Road
Nellore 686711",Baranagar,850612,11/2/2025,Regular,16,1434.85
21235509,Naksh Parekh,semaishani@example.com,9.12661E+11,"92/86, Luthra Nagar
Bhilai 856538",Aligarh,420621,6/28/2025,Premium,8,591.46
62424548,Falan Dewan,udasgupta@example.com,9.13982E+11,"90
Gandhi Road, Belgaum 820244",Gaya,201880,4/15/2025,Inactive,9,1812.55
40903360,Dakshesh Bhargava,gokhalemanthan@example.com,9.13168E+11,"258
Mani Marg, Chandigarh-447448",Jehanabad,804672,5/20/2023,New,16,319.96
37944752,Wriddhish Mall,aayush19@example.com,9.1803E+11,"933
Barman Ganj, Sambalpur-020613",Amritsar,529605,11/4/2023,Premium,6,710.53
15249075,Falguni Gera,vsetty@example.com,9.10279E+11,"53/764, Kurian Chowk, Unnao 792188",Gandhinagar,155221,11/28/2025,New,16,1561.71
78330840,Frado Murthy,hemalswaminathan@example.org,9.14106E+11,"39/38
Pau Marg
Gwalior 083312",Muzaffarnagar,347785,10/27/2023,Inactive,17,622.45
25059929,Bhavya Natarajan,garaelijah@example.org,9.11682E+11,"H.No. 11, Hans Ganj
Jaunpur-058837",Tezpur,372340,7/11/2024,Inactive,13,1159.49
21789663,Pushti Sridhar,anjali75@example.org,9.11453E+11,"58/774
Sura Zila
Singrauli 043495",Dehradun,604712,6/19/2023,Premium,4,1623
32357493,Xalak Misra,raubalhaar@example.org,9.14898E+11,"75, Kapur Circle, Ajmer-435967",Aurangabad,117679,12/10/2025,Premium,4,1813.52
3296903,Krishna Rastogi,gmukherjee@example.net,9.10083E+11,"10, Nagi Nagar, Vijayawada-832033",Kirari Suleman Nagar,800939,5/5/2024,New,15,1882.74
95634929,Anusha Kumar,yarya@example.net,9.19801E+11,"07/211, Kulkarni Marg, Hapur-927268",Kota,166240,6/3/2024,Regular,14,1811.81
71966350,Kamya Deshmukh,lipikachopra@example.net,9.1911E+11,"26/96, Sandal Street
Solapur 274072",Kamarhati,738339,1/9/2023,Premium,17,1760.35
27487559,Sudiksha Basu,aishani81@example.com,9.1327E+11,"24/728
Palla Zila, Chandigarh 881105",Arrah,553268,11/9/2025,Regular,17,313.1
74694484,Isha Keer,wdutt@example.com,9.17978E+11,"H.No. 29, Kala Circle, Navi Mumbai-792298",Kollam,655140,3/10/2024,Regular,8,987.62
96444465,Charan Nagy,mitalisankar@example.org,9.11619E+11,"035, Contractor Path
Sambalpur 408883",Thane,543886,1/25/2025,Inactive,6,1285.06
13480077,Elijah Mohanty,rkrishna@example.net,9.14513E+11,"39
Lata Nagar
Tirunelveli-481808",Junagadh,78925,12/26/2025,Premium,10,1505.16
10059754,Naksh Pai,hiral11@example.org,9.11332E+11,"H.No. 93
Peri
Ambala-683847",Shahjahanpur,406575,11/15/2023,New,5,292.99
11564797,Pratyush Ganesan,akshay18@example.org,9.10066E+11,"782
Rama Chowk
Bhilwara-836110",Dindigul,978266,4/19/2025,New,9,1550.13
10649867,Rajata Kara,warhi52@example.org,9.19735E+11,"943, Nath Circle, Udupi 012523",Serampore,678664,8/6/2023,New,13,282.16
48734233,Ubika Bhatti,yochanaganesan@example.net,9.16937E+11,"07/97
Varghese Street, Shahjahanpur-378776",Bharatpur,830131,2/8/2024,Regular,16,856.28
95871320,Advik Vyas,vrinda99@example.org,9.10093E+11,"H.No. 386
Rattan Road, Ludhiana-456668",Serampore,35521,9/20/2025,Premium,9,911.88
27441139,Fiyaz Tiwari,eravi@example.net,9.16608E+11,"202
Nori Nagar
Khandwa 685477",Orai,722704,1/14/2023,Inactive,18,357.77
81122793,Vaishnavi Chakrabarti,mmahajan@example.net,9.12974E+11,"806, Naidu Circle
Kadapa-712389",Berhampore,546651,10/31/2023,Regular,17,650.43
21649896,Pranav Arora,sarthakkant@example.org,9.1879E+11,"751
Acharya Road, Latur 581728",Bhatpara,630946,2/2/2024,Premium,4,632.82
83746862,Wishi Mammen,butalaanamika@example.org,9.18806E+11,"49/38, Singh Marg
New Delhi 572581",Vijayanagaram,417083,11/8/2025,Inactive,5,579.34
13170971,Michael Murty,akshaysrivastava@example.com,9.179E+11,"65/092, Patel Path
Amravati-558257",Madanapalle,642140,2/27/2025,New,15,1927.48
23162974,Jeevika Aurora,ridhiborra@example.net,9.15234E+11,"98/54, Padmanabhan Zila, Saharanpur 527808",Bhiwandi,507078,12/30/2024,Premium,2,731.62
37963875,Fariq Swamy,harrisonnath@example.org,9.17943E+11,"H.No. 71, Sarna, Dibrugarh 637128",Srikakulam,422480,5/10/2024,Inactive,13,1917.6
43375779,Urmi Ganguly,jpatel@example.org,9.19699E+11,"04/034
Kapadia Path, Kirari Suleman Nagar-253821",Bellary,458215,5/11/2023,New,20,1338.53
12748564,Yashodhara Cheema,abhabala@example.com,9.13108E+11,"068, Parmer Marg, Siliguri-427764",Udupi,641372,1/17/2024,New,20,1759.69
68952509,Bhavna Choudhury,anshhora@example.org,9.1335E+11,"H.No. 067, Gopal Nagar
Udaipur-033713",Ahmedabad,477882,7/8/2025,Premium,13,1237.72
91603231,Vidhi Bhat,watikaperi@example.net,9.15553E+11,"19/249
Kumar Road
Tirupati-509558",Haridwar,134782,9/12/2023,New,16,1562.38
64843664,Hredhaan Loke,rlad@example.com,9.19056E+11,"H.No. 312
Goyal Chowk, Phagwara 245856",Hajipur,166452,2/11/2024,Premium,9,1422.59
75460147,Gautami Oak,shivanshraja@example.net,9.14902E+11,"78/42
Tandon Path
Naihati 872487",Latur,820695,4/26/2025,Inactive,19,750.04
3814180,Ranveer Srinivasan,avisalvi@example.com,9.14382E+11,"916, Trivedi
Panchkula 663506",Guwahati,760336,8/30/2024,New,10,1419.81
5041549,Janani Das,subramanianshravya@example.org,9.17559E+11,"83/723
Bhat Road
Narasaraopet-606245",Jalandhar,907938,11/18/2024,Premium,3,1288.76
55296521,Raagini Gulati,ayushmannarayanan@example.com,9.16666E+11,"H.No. 101
Dhaliwal Street
Bahraich-360520",Gandhidham,657906,6/8/2024,Premium,14,1915.58
44845115,Rohan Srivastava,nachiket41@example.net,9.15148E+11,"24/43
Bal Ganj, Nanded-058973",Mysore,343281,2/26/2025,Inactive,10,1872.45
10803532,Falguni Tripathi,narainbrijesh@example.org,9.17785E+11,"236
Das Road
Kochi-498913",Bharatpur,791107,3/21/2024,Premium,18,1159.05
1400236,Vamakshi Chauhan,pranav90@example.org,9.15524E+11,"84, Sidhu Marg
Chinsurah 490545",Bhilwara,873867,4/1/2024,Inactive,16,574.9
95608841,Mugdha Badami,baghyawatiiyengar@example.org,9.17391E+11,"H.No. 77
Chatterjee Street, Narasaraopet-724216",Vadodara,215925,9/6/2023,Premium,9,1898.01
68329516,Chanchal Bose,bkakar@example.org,9.11866E+11,"85, Sharaf Path, Kolkata 272410",Dehri,259171,9/6/2025,New,4,1812.01
76471670,Robert Contractor,sloyal@example.org,9.18227E+11,"637
Handa
Rajahmundry-002816",Alwar,631203,2/2/2025,Premium,19,1805.42
7291821,Unni Lad,pooja79@example.com,9.18729E+11,"H.No. 97, Singh Marg
Patiala-502976",Howrah,479394,1/2/2025,Inactive,17,1190.81
7229875,Mitali Varty,routyahvi@example.com,9.17678E+11,"74/60, Jhaveri Ganj, Bijapur-805837",Ahmednagar,639583,1/7/2025,Inactive,1,957.04
96350720,Vansha Konda,uramanathan@example.com,9.10663E+11,"H.No. 895
Ramanathan Nagar
Barasat 036528",Gurgaon,403272,8/24/2024,Inactive,17,712.89
16236313,Ranbir Kunda,liam85@example.org,9.19952E+11,"H.No. 54
Brahmbhatt Ganj
Cuttack-519764",Bettiah,476785,2/7/2023,New,18,1987.07
13694588,Sneha Dhawan,bordeyug@example.net,9.16165E+11,"H.No. 929
Thaker Chowk
Ozhukarai-832414",Kharagpur,54855,1/30/2023,Inactive,17,928.49
36987234,Mason Puri,krishnawable@example.net,9.16647E+11,"52/826, Kala Chowk
Machilipatnam 933254",Jabalpur,930149,12/10/2025,Inactive,13,1434.44
77038553,Gavin Ghose,morarnidra@example.net,9.19529E+11,"76, Pathak Nagar, Amroha-133418",Ozhukarai,719481,9/22/2025,Regular,15,1885.56
14438028,Anmol Parekh,charan33@example.org,9.1036E+11,"637
Mahal Chowk
Mehsana-338671",Etawah,610738,7/9/2025,Inactive,12,1604.86
20120628,Pooja Cheema,igera@example.net,9.11487E+11,"H.No. 096, Gupta
Gandhinagar 914982",Jodhpur,288426,4/21/2025,Regular,3,1723.83
47430852,Om Grover,pallaanamika@example.net,9.11486E+11,"743
Modi Road, Eluru-526303",Hyderabad,752554,10/31/2024,Inactive,5,386.91
67781559,Robert Ravel,suripratyush@example.com,9.17238E+11,"H.No. 14, Khosla Path, Lucknow-328562",Thanjavur,889455,1/15/2025,New,20,1302.4
56194983,Aayush Chahal,somankalpit@example.org,9.13515E+11,"716, Tak Marg, Karnal-542937",Bidar,89279,5/14/2024,Regular,2,859.26
13607441,Yachana Bhatti,vrishti18@example.org,9.11178E+11,"937, Mand Street, Chinsurah 329370",Gulbarga,649682,11/1/2024,Premium,2,472.34
14418309,Pavani Balakrishnan,ygandhi@example.org,9.18964E+11,"H.No. 59, Narayan Marg, Etawah 545459",Bihar Sharif,516763,11/9/2025,New,10,1604.34
51289084,Jack Brar,chandranparekh@example.com,9.12087E+11,"H.No. 212
Savant Path, Bidhannagar-699391",Jamshedpur,852203,12/30/2023,Regular,15,415.48
84327118,Umang Kakar,klad@example.net,9.14845E+11,"25/738
Bora Ganj, Naihati-386509",Haridwar,746985,1/20/2025,Inactive,1,1232.8
9770812,Bhavya Nagar,teerth23@example.net,9.10429E+11,"678, Venkataraman Circle
Nadiad-436836",Tiruchirappalli,933936,9/8/2023,Premium,9,1076.29
762234,Charan Mitter,owen37@example.org,9.17696E+11,"H.No. 327
Vohra Marg
Thoothukudi 267163",Guna,930925,12/12/2024,Regular,7,1303.29
15006831,Ijaya Gupta,damyantigole@example.net,9.11648E+11,"795
Nori Nagar, Hospet 957792",Surat,65897,10/9/2023,New,7,258.15
49393785,Pratyush Sidhu,devipriya@example.com,9.11376E+11,"18
Gera, Navi Mumbai-372485",Belgaum,293455,8/6/2023,Regular,8,1392.15
33509077,Zayan Bhargava,ebir@example.com,9.14645E+11,"H.No. 87, Badal Street
Solapur 164796",Panihati,495780,12/5/2024,Inactive,2,1540.47
50628603,Ekapad Krishna,gopalzaid@example.net,9.14498E+11,"17
Wali Marg
Panchkula-904559",Ballia,662409,11/22/2023,New,7,817.72
35162811,Wahab Rai,amritabiswas@example.org,9.12145E+11,"15/953, Mohan Marg
Guwahati 885587",Jehanabad,697505,1/11/2023,New,20,543.03
18029041,Tanveer Bava,onveer88@example.org,9.13257E+11,"H.No. 65
Loyal Street
Madurai-261938",Mysore,785802,12/20/2025,Regular,14,1468.72
10131406,Jagvi Ganguly,qarincontractor@example.net,9.13355E+11,"58
Seshadri Street, Phusro-882429",Raebareli,279352,9/5/2023,New,8,1056.07
61417483,Sarthak D’Alia,kamya91@example.net,9.12166E+11,"H.No. 00
Manda Circle, Warangal 982429",Jamalpur,296913,3/8/2024,Regular,13,1305.33
82838358,Zaid Buch,daksha70@example.com,9.10558E+11,"68, Walla Chowk
Avadi 188970",Machilipatnam,660484,10/11/2024,Regular,19,381.48
73965258,Aarini Shanker,ulall@example.net,9.14048E+11,"46/67
Kannan Road
Sagar-893058",Hindupur,868462,6/29/2023,New,19,1141.04
20126866,Aahana Bir,hardik43@example.com,9.1708E+11,"77
Roy Circle
Morbi 506210",Bhilwara,692257,1/22/2023,New,17,1547.74
65133763,Ikbal Bhandari,nirja14@example.net,9.10136E+11,"97/402
Chopra Street, Jaipur-475200",Panvel,741286,6/17/2023,Premium,17,1286.03
26571429,Anusha Lanka,janyaswamy@example.com,9.10576E+11,"39
Anand Chowk
Mira-Bhayandar 747456",Maheshtala,269964,10/31/2024,Regular,20,299.15
79820870,Sara Mandal,yashvi94@example.net,9.16695E+11,"66/95, Pau Marg
Faridabad 730595",Nangloi Jat,379127,1/21/2024,Inactive,7,1190.26
27273307,Akshay Ravel,chokshiurvi@example.org,9.1075E+11,"81/085
Balay Road, Adoni-271154",Motihari,858561,3/31/2025,Regular,20,1407.46
28047053,Vansha Gera,zayan01@example.net,9.10268E+11,"35/06
Palan Road, Dharmavaram 500887",Bhiwani,973253,11/19/2025,Inactive,12,1840.82
74084481,Rehaan Bhatnagar,grao@example.net,9.17686E+11,"802
Sule Street
Munger 668437",Gaya,21496,4/6/2024,New,15,1305.29
47089182,Faras Walla,vdara@example.com,9.12024E+11,"661, Raval Zila
Mau 778639",Surat,217277,3/20/2023,Regular,2,1799.34
58036241,Yoshita Yohannan,mason34@example.com,9.13949E+11,"H.No. 995, Sagar Path, Jhansi-479248",Sasaram,846708,4/16/2025,Inactive,5,1179.63
3287438,Arin Grover,saranzaid@example.net,9.10086E+11,"19
Mallick Nagar
Udaipur-995149",Madurai,898072,11/17/2023,Regular,17,634.48
74975262,Yochana Barman,jeetdugar@example.org,9.19866E+11,"22
Walla Zila, Hapur-222166",Kharagpur,443077,11/23/2024,Premium,5,614.82
56808602,Adya Borra,chawlasachi@example.com,9.10702E+11,"46
Dhaliwal Zila
Nandyal-336409",Dibrugarh,558762,7/14/2025,Premium,4,420.29
605065,Aishani Ahluwalia,bhavika71@example.net,9.1135E+11,"23, Sidhu Marg, Phagwara-447951",Darbhanga,782251,4/23/2024,Regular,14,466.76
88858094,Maanas Vig,ivenkataraman@example.com,9.14719E+11,"H.No. 24
Bahri Path
Chittoor 433279",Agartala,320973,2/17/2025,Regular,9,1210.2
59653635,Reva Pradhan,ghoshurvashi@example.net,9.17803E+11,"H.No. 11
Jain Road, Gopalpur 094930",Bijapur,350937,12/20/2023,Premium,5,335.89
83864079,Raksha Goswami,xbera@example.net,9.15112E+11,"24/64, Ramakrishnan Ganj, Bongaigaon 791688",Kolkata,512492,10/9/2024,Regular,2,1991.98
20144534,Ubika Rajagopal,xaviersha@example.net,9.17541E+11,"062, Nadkarni Circle, Meerut-293404",Gwalior,107071,5/2/2024,Regular,19,856.59
55115765,Owen Trivedi,davidkota@example.com,9.17947E+11,"891
Barad Street
Thiruvananthapuram-775497",Jammu,969979,5/4/2023,Inactive,5,1113.55
52863153,Aarav Dave,vedhika78@example.com,9.18541E+11,"737
Amble Zila, Rajpur Sonarpur 404468",Surendranagar Dudhrej,292214,2/4/2024,Inactive,13,1627.69
52250110,Kritika Suri,fkalita@example.com,9.13955E+11,"23/496, Luthra Chowk
Deoghar-129555",Udupi,713468,1/28/2025,Regular,9,1864.26
17294515,Zaid Contractor,faraj39@example.com,9.13771E+11,"93/06, Batra Zila, Dindigul 097237",Khandwa,456680,9/9/2023,Premium,14,504.85
2028878,Jagat Bhasin,okhalsa@example.com,9.1542E+11,"59/396, Khosla Chowk, Bikaner-494703",Nagpur,625121,12/11/2025,Premium,2,1948.55
16899957,Viraj Dewan,garimakrishnan@example.net,9.10538E+11,"989, Kaul Marg
Delhi-479003",Akola,414348,5/15/2024,New,7,221.97
90958707,Diya Kapur,pavani85@example.net,9.14804E+11,"41, Misra Street
Darbhanga-711874",Siwan,742221,7/28/2023,Premium,18,715.2
5207817,Nicholas Kuruvilla,dewanfarhan@example.org,9.19481E+11,"H.No. 868
Sahota Chowk
Bally 814086",Jammu,551424,5/7/2024,Inactive,13,1058.5
61203210,Bishakha Lad,pinglegautami@example.com,9.19992E+11,"86, Gulati Ganj, Kozhikode 271064",Ichalkaranji,803816,11/21/2025,Regular,6,1552.94
61671929,Rajata Puri,ramudyati@example.org,9.11104E+11,"H.No. 362
Padmanabhan Ganj
Morena 625472",Sri Ganganagar,132410,2/6/2023,New,1,1489.48
75711857,Harinakshi Vig,vbali@example.com,9.15906E+11,"H.No. 757, Dada Circle
Belgaum-834201",Bhalswa Jahangir Pur,33839,1/23/2023,Inactive,13,754.26
78115743,Anika Bala,vedakulkarni@example.org,9.14727E+11,"H.No. 00
Goyal
Navi Mumbai-809810",Chennai,565213,8/8/2024,Premium,7,1645.89
69209311,Lavanya Kaul,meghauppal@example.org,9.17624E+11,"00/74
Sarma Chowk, Nizamabad-472321",Rajahmundry,982214,9/29/2023,New,3,755.18
64630363,Udant Chander,vyasati@example.com,9.13741E+11,"121
Samra Chowk, Jalna 130537",Jamnagar,40339,9/18/2025,New,11,1832.98
48763924,Tripti Jha,bacharya@example.net,9.18919E+11,"14/433, Dar Circle
Gopalpur-160459",Solapur,593864,8/6/2025,New,7,997.06
99870593,Robert Kuruvilla,zkaur@example.org,9.10382E+11,"H.No. 82, Jayaraman Street
Chandrapur 725842",Bhagalpur,453882,11/9/2023,Inactive,17,714.67
21686709,Laban Mani,tandonarjun@example.net,9.13249E+11,"766, Keer Zila, Khora -836298",Mumbai,580016,1/23/2025,Premium,12,401.49
92640743,Max Subramaniam,cdeo@example.net,9.15073E+11,"H.No. 853, Tiwari Nagar, Jabalpur 704361",Serampore,383906,3/24/2023,Premium,8,1740.38
55253034,Kamya Natarajan,darpanbhatt@example.org,9.17009E+11,"98, Dara Marg
Jamshedpur-588889",Ambattur,599974,1/5/2024,Inactive,3,1847.46
93112712,Dominic Kadakia,sravel@example.net,9.15102E+11,"944, Sekhon Road
Srikakulam 491822",Raiganj,497016,2/19/2023,Premium,10,702.76
54371238,Azaan Sathe,devikamadan@example.org,9.11151E+11,"H.No. 151
Bhandari Zila
Howrah-562747",Bidhannagar,524276,3/27/2023,Regular,13,1579.9
60830104,Zayan Kannan,dhingranakul@example.org,9.16092E+11,"93/952
Prabhakar Marg
Patna 543251",Jabalpur,307460,8/22/2023,Premium,13,1467.96
44783570,Rushil Chandra,rachana71@example.com,9.19784E+11,"H.No. 95, Kant
Pimpri-Chinchwad-335006",Silchar,917922,12/29/2024,Inactive,11,549.91
11563697,Abhiram Grover,bbains@example.org,9.10344E+11,"H.No. 34, Wali Nagar, Gulbarga-109050",Mumbai,613817,7/26/2023,New,14,1125.04
88230658,Oni Malhotra,subramaniankrish@example.org,9.18608E+11,"H.No. 270, Halder Path
Anantapur-901895",Mehsana,108489,9/21/2024,Premium,5,1214.97
34288099,Wyatt Borra,xkhatri@example.com,9.12765E+11,"H.No. 682
Garde Road, Bhimavaram-721372",Mehsana,544692,8/26/2024,Premium,19,1010.33
15767647,Jalsa Sankar,jacksonkonda@example.net,9.10011E+11,"H.No. 084
Dua Chowk, Chittoor-393650",Ghaziabad,487348,8/12/2024,New,7,1044.11
39534450,Patrick Subramaniam,yuvraj38@example.com,9.18666E+11,"401
Chowdhury, Pune-082494",Nangloi Jat,546207,4/27/2023,Inactive,10,1077.27
61649366,Vyanjana Pillai,sathvikrege@example.net,9.16855E+11,"91
Kalla, North Dumdum-504040",Jalgaon,702843,2/9/2024,Premium,2,1979.25
68915257,Liam Dube,nsheth@example.org,9.15543E+11,"70/245
Bhatnagar Nagar, Machilipatnam 957886",Tiruvottiyur,940391,3/14/2023,Regular,8,1551.81
77583695,Ishwar Mishra,adyarajagopalan@example.net,9.10826E+11,"H.No. 46, Dutta Circle
Serampore-698390",Surendranagar Dudhrej,550232,10/5/2024,Premium,1,1058.7
1628234,Tarak Sankaran,sinhatarak@example.org,9.13259E+11,"20/998
Datta Chowk, Bihar Sharif-410326",Nandyal,629759,1/17/2025,Premium,12,771.46
87617042,Turvi Buch,prege@example.org,9.17804E+11,"33/407, Bobal Street, Haridwar-103384",Ulhasnagar,954105,5/7/2024,Premium,3,1298.7
63778087,Amol Yogi,gagarwal@example.net,9.16882E+11,"H.No. 45
Thaman Ganj
Serampore 503494",Ghaziabad,858169,5/25/2024,Regular,16,1789.02
94478253,Oliver Shukla,brinda85@example.com,9.18435E+11,"848, Ramaswamy, Guntakal 226003",Sagar,520008,11/5/2025,New,7,1435.4
11980867,Radha Saini,gaganhayre@example.net,9.17632E+11,"16/32
Nayak Path, Phagwara-317981",Rourkela,695656,8/15/2023,Regular,1,368.95
55306067,Chasmum Tailor,banjeet84@example.com,9.13098E+11,"H.No. 40, Chaudry Path, Gangtok 851213",Aligarh,5189,12/3/2023,Inactive,8,776.09
52002897,Nachiket Devan,barkha42@example.net,9.16115E+11,"60
Dugar Zila, Thane 099674",Kanpur,213528,10/4/2023,New,17,456.76
96166632,Adweta Sarna,ddivan@example.org,9.13527E+11,"76/32, Ghosh Street, Udaipur-582129",Jammu,559367,10/14/2024,Premium,10,1210.48
